index,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
1511,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0
288,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0
1512,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0
1514,Dimorphic hemmorhoids(piles), constipation, pain_in_anal_region, bloody_stool, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, bloody_stool, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0
1519,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0
1513,Dimorphic hemmorhoids(piles), pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0,0
3841,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0
4210,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0
1100,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0
3390,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0
1921,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0
1922,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0
1924,Dimorphic hemmorhoids(piles), constipation, pain_in_anal_region, bloody_stool, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, bloody_stool, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0
1928,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus,0,0,0,0,0,0,0,0,0,0,0,0
2710,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
3571,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
40,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
3776,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
2751,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
4596,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
4063,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
3530,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
2792,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
4678,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
2874,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
2833,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
4022,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
4637,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
3981,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
3489,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
3284,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
3940,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
41,Drug Reaction,itching, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
42,Drug Reaction,itching, skin_rash, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
4473,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
2587,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
4883,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
2915,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
4350,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
3817,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
3079,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
3120,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
1279,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
4145,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
2956,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
1278,Drug Reaction,itching, skin_rash, stomach_pain, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,Drug Reaction,itching, skin_rash, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
869,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
867,Drug Reaction,itching, skin_rash, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
866,Drug Reaction,itching, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
865,Drug Reaction, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
2091,Drug Reaction,itching, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,Drug Reaction,itching, skin_rash, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,Drug Reaction,itching, skin_rash, stomach_pain, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
4391,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
2997,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
3694,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
4227,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
3407,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
2464,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
4760,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
2505,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
3653,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
4432,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
864,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition,0,0,0,0,0,0,0,0,0,0,0,0,0
4186,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
4268,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
2546,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
2099,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,Drug Reaction,itching, skin_rash, stomach_pain, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
3161,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
3735,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
2097,Drug Reaction,itching, skin_rash, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,Drug Reaction,itching, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,Drug Reaction, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition,0,0,0,0,0,0,0,0,0,0,0,0,0
3038,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
863,Drug Reaction,itching, skin_rash, stomach_pain, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
868,Drug Reaction,itching, skin_rash, stomach_pain, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
861,Drug Reaction,itching, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
457,Drug Reaction,itching, skin_rash, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
458,Drug Reaction,itching, skin_rash, stomach_pain, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
459,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
49,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Drug Reaction,itching, skin_rash, stomach_pain, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Drug Reaction,itching, skin_rash, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Drug Reaction,itching, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Drug Reaction, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition,0,0,0,0,0,0,0,0,0,0,0,0,0
4555,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
862,Drug Reaction,itching, skin_rash, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
1682,Drug Reaction,itching, skin_rash, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,Drug Reaction,itching, skin_rash, stomach_pain, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,Drug Reaction, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,Drug Reaction,itching, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,Drug Reaction,itching, skin_rash, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
4309,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
3366,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0
1688,Drug Reaction,itching, skin_rash, stomach_pain, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Drug Reaction,itching, skin_rash, stomach_pain, spotting_ urination,0,0,0,0,0,0,0,0,0,0,0,0,0
3116,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3485,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3731,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3403,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3362,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3034,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3157,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3772,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
2952,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3444,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3321,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3198,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3567,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
2911,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3936,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,Fungal infection,itching, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,Fungal infection,itching, skin_rash, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3649,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3526,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
3977,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,Fungal infection,itching, skin_rash, nodal_skin_eruptions,0,0,0,0,0,0,0,0,0,0,0,0,0,0
